    37,37,995967 21INR0428S1  34.5  999638 NABCG2_MPT1  34.5  1 ,DB_ID_40268,     1195.0,    263.0, -932.03,  454.38,    1.0000,2NoFix,    1,GenPock_NoHelp,Prim,  37,     0.0, -0.0000,     0.0,       0.0,       0.0,     224.8,       0.0,    1,    0,    0.0000,    0.9888,    0.0000,    0.0000,    1195.0,    1417.3,   1,   1
    38,38,999638 NABCG2_MPT1  34.5  997967 21INR0428D1   345  1 ,DB_ID_40268,     1194.9,    263.0, -931.92,  454.34,    1.0000,2NoFix,    1,GenPock_NoHelp,Secd,  37,     0.0, -0.0000,     0.0,       0.0,       0.0,     224.8,       0.0,    1,    0,    0.0000,    0.9888,    0.0000,    0.0000,    1194.9,    1417.2,   1,   1
     1,1,998967 21INR0428B    345  999967 21INR0428A    345  1 ,DB_ID_40268,     2389.9,    535.0,-1854.88,  446.71,    1.0000,2NoFix,    1,GenPock_NoHelp,Prim,   1,     0.0, -0.0000,     0.0,       0.0,       0.0,     365.7,       0.0,    2,    0,    0.0000,    0.9775,    0.0000,    0.0000,    2389.9,    2747.4,   1,   1
   289,289,994967 21INR0428S2  34.5  999639 NABCG2_MPT2  34.5  1 ,DB_ID_41547,      716.0,    167.0, -549.05,  428.77,    1.0000,2NoFix,    1,GenPock_NoHelp,Secd,  30,     0.0, -0.0000,     0.0,       0.0,       0.0,     140.9,       0.0,    1,    0,    0.0000,    0.9957,    0.0000,    0.0000,     716.0,     856.4,   1,   1
   290,290,999639 NABCG2_MPT2  34.5  996967 21INR0428D2   345  1 ,DB_ID_41547,      716.0,    167.0, -548.98,  428.73,    1.0000,2NoFix,    1,GenPock_NoHelp,Secd,  30,     0.0, -0.0000,     0.0,       0.0,       0.0,     140.9,       0.0,    1,    0,    0.0000,    0.9957,    0.0000,    0.0000,     716.0,     856.3,   1,   1
   328,328,994967 21INR0428S2  34.5  999639 NABCG2_MPT2  34.5  1 ,DB_ID_39623,      683.7,    167.0, -516.68,  409.39,    1.0000,2NoFix,    1,GenPock_NoHelp,Secd,  30,     0.0, -0.0000,     0.0,       0.0,       0.0,     140.9,       0.0,    1,    0,    0.0000,    0.9920,    0.0000,    0.0000,     683.7,     823.5,   1,   1
   329,329,999639 NABCG2_MPT2  34.5  996967 21INR0428D2   345  1 ,DB_ID_39623,      683.6,    167.0, -516.61,  409.35,    1.0000,2NoFix,    1,GenPock_NoHelp,Secd,  30,     0.0, -0.0000,     0.0,       0.0,       0.0,     140.9,       0.0,    1,    0,    0.0000,    0.9920,    0.0000,    0.0000,     683.6,     823.4,   1,   1
    49,49,995967 21INR0428S1  34.5  999638 NABCG2_MPT1  34.5  1 ,DB_ID_41313,     1062.6,    263.0, -799.55,  404.01,    1.0000,2NoFix,    1,GenPock_NoHelp,Secd,  37,     0.0, -0.0000,     0.0,       0.0,       0.0,     224.8,       0.0,    1,    0,    0.0000,    0.9915,    0.0000,    0.0000,    1062.6,    1285.4,   1,   1
    50,50,999638 NABCG2_MPT1  34.5  997967 21INR0428D1   345  1 ,DB_ID_41313,     1062.4,    263.0, -799.44,  403.97,    1.0000,2NoFix,    1,GenPock_NoHelp,Secd,  37,     0.0, -0.0000,     0.0,       0.0,       0.0,     224.8,       0.0,    1,    0,    0.0000,    0.9915,    0.0000,    0.0000,    1062.4,    1285.3,   1,   1
   341,341,994967 21INR0428S2  34.5  999639 NABCG2_MPT2  34.5  1 ,DB_ID_37703,      673.3,    167.0, -506.27,  403.15,    1.0000,2NoFix,    1,GenPock_NoHelp,Secd,  30,     0.0, -0.0000,     0.0,       0.0,       0.0,     140.9,       0.0,    1,    0,    0.0000,    0.9991,    0.0000,    0.0000,     673.3,     814.1,   1,   1
   348,348,994967 21INR0428S2  34.5  999639 NABCG2_MPT2  34.5  1 ,DB_ID_37867,      673.3,    167.0, -506.27,  403.15,    1.0000,2NoFix,    1,GenPock_NoHelp,Secd,  30,     0.0, -0.0000,     0.0,       0.0,       0.0,     140.9,       0.0,    1,    0,    0.0000,    0.9991,    0.0000,    0.0000,     673.3,     814.1,   1,   1
   351,351,994967 21INR0428S2  34.5  999639 NABCG2_MPT2  34.5  1 ,DB_ID_37851,      673.3,    167.0, -506.27,  403.15,    1.0000,2NoFix,    1,GenPock_NoHelp,Secd,  30,     0.0, -0.0000,     0.0,       0.0,       0.0,     140.9,       0.0,    1,    0,    0.0000,    0.9991,    0.0000,    0.0000,     673.3,     814.1,   1,   1
   346,346,994967 21INR0428S2  34.5  999639 NABCG2_MPT2  34.5  1 ,DB_ID_37749,      673.3,    167.0, -506.27,  403.15,    1.0000,2NoFix,    1,GenPock_NoHelp,Secd,  30,     0.0, -0.0000,     0.0,       0.0,       0.0,     140.9,       0.0,    1,    0,    0.0000,    0.9991,    0.0000,    0.0000,     673.3,     814.1,   1,   1
   347,347,994967 21INR0428S2  34.5  999639 NABCG2_MPT2  34.5  1 ,DB_ID_37792,      673.3,    167.0, -506.27,  403.15,    1.0000,2NoFix,    1,GenPock_NoHelp,Secd,  30,     0.0, -0.0000,     0.0,       0.0,       0.0,     140.9,       0.0,    1,    0,    0.0000,    0.9991,    0.0000,    0.0000,     673.3,     814.1,   1,   1
   343,343,994967 21INR0428S2  34.5  999639 NABCG2_MPT2  34.5  1 ,DB_ID_37834,      673.3,    167.0, -506.27,  403.15,    1.0000,2NoFix,    1,GenPock_NoHelp,Secd,  30,     0.0, -0.0000,     0.0,       0.0,       0.0,     140.9,       0.0,    1,    0,    0.0000,    0.9991,    0.0000,    0.0000,     673.3,     814.1,   1,   1
   345,345,994967 21INR0428S2  34.5  999639 NABCG2_MPT2  34.5  1 ,DB_ID_37733,      673.3,    167.0, -506.27,  403.15,    1.0000,2NoFix,    1,GenPock_NoHelp,Secd,  30,     0.0, -0.0000,     0.0,       0.0,       0.0,     140.9,       0.0,    1,    0,    0.0000,    0.9991,    0.0000,    0.0000,     673.3,     814.1,   1,   1
   342,342,994967 21INR0428S2  34.5  999639 NABCG2_MPT2  34.5  1 ,DB_ID_37703_Dup1,      673.3,    167.0, -506.27,  403.15,    1.0000,2NoFix,    1,GenPock_NoHelp,Secd,  30,     0.0, -0.0000,     0.0,       0.0,       0.0,     140.9,       0.0,    1,    0,    0.0000,    0.9991,    0.0000,    0.0000,     673.3,     814.1,   1,   1
   344,344,994967 21INR0428S2  34.5  999639 NABCG2_MPT2  34.5  1 ,DB_ID_37808,      673.3,    167.0, -506.27,  403.15,    1.0000,2NoFix,    1,GenPock_NoHelp,Secd,  30,     0.0, -0.0000,     0.0,       0.0,       0.0,     140.9,       0.0,    1,    0,    0.0000,    0.9991,    0.0000,    0.0000,     673.3,     814.1,   1,   1
   350,350,994967 21INR0428S2  34.5  999639 NABCG2_MPT2  34.5  1 ,DB_ID_37775,      673.3,    167.0, -506.27,  403.15,    1.0000,2NoFix,    1,GenPock_NoHelp,Secd,  30,     0.0, -0.0000,     0.0,       0.0,       0.0,     140.9,       0.0,    1,    0,    0.0000,    0.9991,    0.0000,    0.0000,     673.3,     814.1,   1,   1
   349,349,994967 21INR0428S2  34.5  999639 NABCG2_MPT2  34.5  1 ,DB_ID_37717,      673.3,    167.0, -506.27,  403.15,    1.0000,2NoFix,    1,GenPock_NoHelp,Secd,  30,     0.0, -0.0000,     0.0,       0.0,       0.0,     140.9,       0.0,    1,    0,    0.0000,    0.9991,    0.0000,    0.0000,     673.3,     814.1,   1,   1
   352,352,999639 NABCG2_MPT2  34.5  996967 21INR0428D2   345  1 ,DB_ID_37792,      673.2,    167.0, -506.20,  403.11,    1.0000,2NoFix,    1,GenPock_NoHelp,Secd,  30,     0.0, -0.0000,     0.0,       0.0,       0.0,     140.9,       0.0,    1,    0,    0.0000,    0.9991,    0.0000,    0.0000,     673.2,     814.0,   1,   1
   359,359,999639 NABCG2_MPT2  34.5  996967 21INR0428D2   345  1 ,DB_ID_37703_Dup1,      673.2,    167.0, -506.20,  403.11,    1.0000,2NoFix,    1,GenPock_NoHelp,Secd,  30,     0.0, -0.0000,     0.0,       0.0,       0.0,     140.9,       0.0,    1,    0,    0.0000,    0.9991,    0.0000,    0.0000,     673.2,     814.0,   1,   1
   362,362,999639 NABCG2_MPT2  34.5  996967 21INR0428D2   345  1 ,DB_ID_37867,      673.2,    167.0, -506.20,  403.11,    1.0000,2NoFix,    1,GenPock_NoHelp,Secd,  30,     0.0, -0.0000,     0.0,       0.0,       0.0,     140.9,       0.0,    1,    0,    0.0000,    0.9991,    0.0000,    0.0000,     673.2,     814.0,   1,   1
   353,353,999639 NABCG2_MPT2  34.5  996967 21INR0428D2   345  1 ,DB_ID_37808,      673.2,    167.0, -506.20,  403.11,    1.0000,2NoFix,    1,GenPock_NoHelp,Secd,  30,     0.0, -0.0000,     0.0,       0.0,       0.0,     140.9,       0.0,    1,    0,    0.0000,    0.9991,    0.0000,    0.0000,     673.2,     814.0,   1,   1
   355,355,999639 NABCG2_MPT2  34.5  996967 21INR0428D2   345  1 ,DB_ID_37775,      673.2,    167.0, -506.20,  403.11,    1.0000,2NoFix,    1,GenPock_NoHelp,Secd,  30,     0.0, -0.0000,     0.0,       0.0,       0.0,     140.9,       0.0,    1,    0,    0.0000,    0.9991,    0.0000,    0.0000,     673.2,     814.0,   1,   1
   357,357,999639 NABCG2_MPT2  34.5  996967 21INR0428D2   345  1 ,DB_ID_37851,      673.2,    167.0, -506.20,  403.11,    1.0000,2NoFix,    1,GenPock_NoHelp,Secd,  30,     0.0, -0.0000,     0.0,       0.0,       0.0,     140.9,       0.0,    1,    0,    0.0000,    0.9991,    0.0000,    0.0000,     673.2,     814.0,   1,   1
   361,361,999639 NABCG2_MPT2  34.5  996967 21INR0428D2   345  1 ,DB_ID_37703,      673.2,    167.0, -506.20,  403.11,    1.0000,2NoFix,    1,GenPock_NoHelp,Secd,  30,     0.0, -0.0000,     0.0,       0.0,       0.0,     140.9,       0.0,    1,    0,    0.0000,    0.9991,    0.0000,    0.0000,     673.2,     814.0,   1,   1
   356,356,999639 NABCG2_MPT2  34.5  996967 21INR0428D2   345  1 ,DB_ID_37717,      673.2,    167.0, -506.20,  403.11,    1.0000,2NoFix,    1,GenPock_NoHelp,Secd,  30,     0.0, -0.0000,     0.0,       0.0,       0.0,     140.9,       0.0,    1,    0,    0.0000,    0.9991,    0.0000,    0.0000,     673.2,     814.0,   1,   1
   360,360,999639 NABCG2_MPT2  34.5  996967 21INR0428D2   345  1 ,DB_ID_37834,      673.2,    167.0, -506.20,  403.11,    1.0000,2NoFix,    1,GenPock_NoHelp,Secd,  30,     0.0, -0.0000,     0.0,       0.0,       0.0,     140.9,       0.0,    1,    0,    0.0000,    0.9991,    0.0000,    0.0000,     673.2,     814.0,   1,   1
   358,358,999639 NABCG2_MPT2  34.5  996967 21INR0428D2   345  1 ,DB_ID_37733,      673.2,    167.0, -506.20,  403.11,    1.0000,2NoFix,    1,GenPock_NoHelp,Secd,  30,     0.0, -0.0000,     0.0,       0.0,       0.0,     140.9,       0.0,    1,    0,    0.0000,    0.9991,    0.0000,    0.0000,     673.2,     814.0,   1,   1
   354,354,999639 NABCG2_MPT2  34.5  996967 21INR0428D2   345  1 ,DB_ID_37749,      673.2,    167.0, -506.20,  403.11,    1.0000,2NoFix,    1,GenPock_NoHelp,Secd,  30,     0.0, -0.0000,     0.0,       0.0,       0.0,     140.9,       0.0,    1,    0,    0.0000,    0.9991,    0.0000,    0.0000,     673.2,     814.0,   1,   1
   365,365,994967 21INR0428S2  34.5  999639 NABCG2_MPT2  34.5  1 ,DB_ID_46398,      670.9,    167.0, -503.94,  401.76,    1.0000,2NoFix,    1,GenPock_NoHelp,Secd,  30,     0.0, -0.0000,     0.0,       0.0,       0.0,     140.9,       0.0,    1,    0,    0.0000,    0.9960,    0.0000,    0.0000,     670.9,     811.3,   1,   1
   366,366,999639 NABCG2_MPT2  34.5  996967 21INR0428D2   345  1 ,DB_ID_46398,      670.9,    167.0, -503.87,  401.72,    1.0000,2NoFix,    1,GenPock_NoHelp,Secd,  30,     0.0, -0.0000,     0.0,       0.0,       0.0,     140.9,       0.0,    1,    0,    0.0000,    0.9960,    0.0000,    0.0000,     670.9,     811.2,   1,   1
     2,2,998967 21INR0428B    345  999967 21INR0428A    345  1 ,DB_ID_41313,     2124.9,    535.0,-1589.93,  397.18,    1.0000,2NoFix,    1,GenPock_NoHelp,Secd,   1,     0.0, -0.0000,     0.0,       0.0,       0.0,     365.7,       0.0,    2,    0,    0.0000,    0.9830,    0.0000,    0.0000,    2124.9,    2484.4,   1,   1
   382,382,994967 21INR0428S2  34.5  999639 NABCG2_MPT2  34.5  1 ,DB_ID_23698,      650.5,    167.0, -483.52,  389.53,    1.0000,2NoFix,    1,GenPock_NoHelp,Secd,  30,     0.0, -0.0000,     0.0,       0.0,       0.0,     140.9,       0.0,    1,    0,    0.0000,    0.9949,    0.0000,    0.0000,     650.5,     790.7,   1,   1
   381,381,994967 21INR0428S2  34.5  999639 NABCG2_MPT2  34.5  1 ,DB_ID_23699_Dup1,      650.5,    167.0, -483.52,  389.53,    1.0000,2NoFix,    1,GenPock_NoHelp,Secd,  30,     0.0, -0.0000,     0.0,       0.0,       0.0,     140.9,       0.0,    1,    0,    0.0000,    0.9949,    0.0000,    0.0000,     650.5,     790.7,   1,   1
   380,380,994967 21INR0428S2  34.5  999639 NABCG2_MPT2  34.5  1 ,DB_ID_23699,      650.5,    167.0, -483.52,  389.53,    1.0000,2NoFix,    1,GenPock_NoHelp,Secd,  30,     0.0, -0.0000,     0.0,       0.0,       0.0,     140.9,       0.0,    1,    0,    0.0000,    0.9949,    0.0000,    0.0000,     650.5,     790.7,   1,   1
   384,384,999639 NABCG2_MPT2  34.5  996967 21INR0428D2   345  1 ,DB_ID_23699,      650.4,    167.0, -483.45,  389.49,    1.0000,2NoFix,    1,GenPock_NoHelp,Secd,  30,     0.0, -0.0000,     0.0,       0.0,       0.0,     140.9,       0.0,    1,    0,    0.0000,    0.9949,    0.0000,    0.0000,     650.4,     790.6,   1,   1
   385,385,999639 NABCG2_MPT2  34.5  996967 21INR0428D2   345  1 ,DB_ID_23698,      650.4,    167.0, -483.45,  389.49,    1.0000,2NoFix,    1,GenPock_NoHelp,Secd,  30,     0.0, -0.0000,     0.0,       0.0,       0.0,     140.9,       0.0,    1,    0,    0.0000,    0.9949,    0.0000,    0.0000,     650.4,     790.6,   1,   1
   383,383,999639 NABCG2_MPT2  34.5  996967 21INR0428D2   345  1 ,DB_ID_23699_Dup1,      650.4,    167.0, -483.45,  389.49,    1.0000,2NoFix,    1,GenPock_NoHelp,Secd,  30,     0.0, -0.0000,     0.0,       0.0,       0.0,     140.9,       0.0,    1,    0,    0.0000,    0.9949,    0.0000,    0.0000,     650.4,     790.6,   1,   1
   386,386,994967 21INR0428S2  34.5  999639 NABCG2_MPT2  34.5  1 ,DB_ID_20480,      646.6,    167.0, -479.60,  387.19,    1.0000,2NoFix,    1,GenPock_NoHelp,Secd,  30,     0.0, -0.0000,     0.0,       0.0,       0.0,     140.9,       0.0,    1,    0,    0.0000,    1.0000,    0.0000,    0.0000,     646.6,     787.5,   1,   1
   388,388,994967 21INR0428S2  34.5  999639 NABCG2_MPT2  34.5  1 ,DB_ID_639,      646.6,    167.0, -479.60,  387.19,    1.0000,2NoFix,    1,GenPock_NoHelp,Secd,  30,     0.0, -0.0000,     0.0,       0.0,       0.0,     140.9,       0.0,    1,    0,    0.0000,    1.0000,    0.0000,    0.0000,     646.6,     787.5,   1,   1
   387,387,994967 21INR0428S2  34.5  999639 NABCG2_MPT2  34.5  1 ,DB_ID_17356,      646.6,    167.0, -479.60,  387.19,    1.0000,2NoFix,    1,GenPock_NoHelp,Secd,  30,     0.0, -0.0000,     0.0,       0.0,       0.0,     140.9,       0.0,    1,    0,    0.0000,    1.0000,    0.0000,    0.0000,     646.6,     787.5,   1,   1
   390,390,999639 NABCG2_MPT2  34.5  996967 21INR0428D2   345  1 ,DB_ID_639,      646.5,    167.0, -479.53,  387.14,    1.0000,2NoFix,    1,GenPock_NoHelp,Secd,  30,     0.0, -0.0000,     0.0,       0.0,       0.0,     140.9,       0.0,    1,    0,    0.0000,    1.0000,    0.0000,    0.0000,     646.5,     787.4,   1,   1
   391,391,999639 NABCG2_MPT2  34.5  996967 21INR0428D2   345  1 ,DB_ID_20480,      646.5,    167.0, -479.53,  387.14,    1.0000,2NoFix,    1,GenPock_NoHelp,Secd,  30,     0.0, -0.0000,     0.0,       0.0,       0.0,     140.9,       0.0,    1,    0,    0.0000,    1.0000,    0.0000,    0.0000,     646.5,     787.4,   1,   1
   389,389,999639 NABCG2_MPT2  34.5  996967 21INR0428D2   345  1 ,DB_ID_17356,      646.5,    167.0, -479.53,  387.14,    1.0000,2NoFix,    1,GenPock_NoHelp,Secd,  30,     0.0, -0.0000,     0.0,       0.0,       0.0,     140.9,       0.0,    1,    0,    0.0000,    1.0000,    0.0000,    0.0000,     646.5,     787.4,   1,   1
   215,215,995967 21INR0428S1  34.5  999638 NABCG2_MPT1  34.5  1 ,DB_ID_40229,      863.9,    263.0, -600.87,  328.47,    1.0000,2NoFix,    1,GenPock_NoHelp,Secd,  37,     0.0, -0.0000,     0.0,       0.0,       0.0,     224.8,       0.0,    1,    0,    0.0000,    0.9928,    0.0000,    0.0000,     863.9,    1087.0,   1,   1
   217,217,999638 NABCG2_MPT1  34.5  997967 21INR0428D1   345  1 ,DB_ID_40229,      863.8,    263.0, -600.76,  328.43,    1.0000,2NoFix,    1,GenPock_NoHelp,Secd,  37,     0.0, -0.0000,     0.0,       0.0,       0.0,     224.8,       0.0,    1,    0,    0.0000,    0.9928,    0.0000,    0.0000,     863.8,    1086.9,   1,   1
   226,226,995967 21INR0428S1  34.5  999638 NABCG2_MPT1  34.5  1 ,DB_ID_40777,      852.4,    263.0, -589.43,  324.12,    1.0000,2NoFix,    1,GenPock_NoHelp,Secd,  37,     0.0, -0.0000,     0.0,       0.0,       0.0,     224.8,       0.0,    1,    0,    0.0000,    0.9942,    0.0000,    0.0000,     852.4,    1075.9,   1,   1
   227,227,999638 NABCG2_MPT1  34.5  997967 21INR0428D1   345  1 ,DB_ID_40777,      852.3,    263.0, -589.32,  324.08,    1.0000,2NoFix,    1,GenPock_NoHelp,Secd,  37,     0.0, -0.0000,     0.0,       0.0,       0.0,     224.8,       0.0,    1,    0,    0.0000,    0.9942,    0.0000,    0.0000,     852.3,    1075.8,   1,   1
     3,3,998967 21INR0428B    345  999967 21INR0428A    345  1 ,DB_ID_40229,     1727.6,    535.0,-1192.56,  322.91,    1.0000,2NoFix,    1,GenPock_NoHelp,Secd,   1,     0.0, -0.0000,     0.0,       0.0,       0.0,     365.7,       0.0,    2,    0,    0.0000,    0.9856,    0.0000,    0.0000,    1727.6,    2088.0,   1,   1
     4,4,998967 21INR0428B    345  999967 21INR0428A    345  1 ,DB_ID_40777,     1704.7,    535.0,-1169.68,  318.63,    1.0000,2NoFix,    1,GenPock_NoHelp,Secd,   1,     0.0, -0.0000,     0.0,       0.0,       0.0,     365.7,       0.0,    2,    0,    0.0000,    0.9885,    0.0000,    0.0000,    1704.7,    2066.2,   1,   1
   251,251,995967 21INR0428S1  34.5  999638 NABCG2_MPT1  34.5  1 ,DB_ID_41538,      822.5,    263.0, -559.49,  312.73,    1.0000,2NoFix,    1,GenPock_NoHelp,Secd,  37,     0.0, -0.0000,     0.0,       0.0,       0.0,     224.8,       0.0,    1,    0,    0.0000,    0.9951,    0.0000,    0.0000,     822.5,    1046.2,   1,   1
   252,252,999638 NABCG2_MPT1  34.5  997967 21INR0428D1   345  1 ,DB_ID_41538,      822.4,    263.0, -559.38,  312.69,    1.0000,2NoFix,    1,GenPock_NoHelp,Secd,  37,     0.0, -0.0000,     0.0,       0.0,       0.0,     224.8,       0.0,    1,    0,    0.0000,    0.9951,    0.0000,    0.0000,     822.4,    1046.1,   1,   1
   743,743,996967 21INR0428D2   345  999639 NABCG2_MPT2  34.5  1 ,DB_ID_44047,      520.9,    167.0, -353.91,  311.92,    1.0000,2NoFix,    1,LdPock_NoHarm,Prim, 743,     0.0, -0.0000,     0.0,       0.0,       0.0,       0.0,     140.9,    0,    1,    0.0000,    0.0000,    0.0000,   -1.0000,     380.0,     520.9,   1,   1
   742,742,996967 21INR0428D2   345  999639 NABCG2_MPT2  34.5  1 ,DB_ID_41587,      520.9,    167.0, -353.91,  311.92,    1.0000,2NoFix,    1,LdPock_NoHarm,Secd, 743,     0.0, -0.0000,     0.0,       0.0,       0.0,       0.0,     140.9,    0,    1,    0.0000,    0.0000,    0.0000,   -1.0000,     380.0,     520.9,   1,   1
   745,745,999639 NABCG2_MPT2  34.5  994967 21INR0428S2  34.5  1 ,DB_ID_44047,      520.8,    167.0, -353.84,  311.88,    1.0000,2NoFix,    1,LdPock_NoHarm,Secd, 743,     0.0, -0.0000,     0.0,       0.0,       0.0,       0.0,     140.9,    0,    1,    0.0000,    0.0000,    0.0000,   -1.0000,     379.9,     520.8,   1,   1
   744,744,999639 NABCG2_MPT2  34.5  994967 21INR0428S2  34.5  1 ,DB_ID_41587,      520.8,    167.0, -353.84,  311.88,    1.0000,2NoFix,    1,LdPock_NoHarm,Secd, 743,     0.0, -0.0000,     0.0,       0.0,       0.0,       0.0,     140.9,    0,    1,    0.0000,    0.0000,    0.0000,   -1.0000,     379.9,     520.8,   1,   1
     7,7,998967 21INR0428B    345  999967 21INR0428A    345  1 ,DB_ID_41538,     1644.8,    535.0,-1109.80,  307.44,    1.0000,2NoFix,    1,GenPock_NoHelp,Secd,   1,     0.0, -0.0000,     0.0,       0.0,       0.0,     365.7,       0.0,    2,    0,    0.0000,    0.9901,    0.0000,    0.0000,    1644.8,    2006.9,   1,   1
   812,812,996967 21INR0428D2   345  999639 NABCG2_MPT2  34.5  1 ,DB_ID_17977,      499.0,    167.0, -332.02,  298.82,    1.0000,2NoFix,    1,LdPock_NoHarm,Prim, 812,     0.0, -0.0000,     0.0,       0.0,       0.0,       0.0,     365.7,    0,    2,    0.0000,    0.0000,    0.0000,   -0.4395,     338.3,     499.0,   1,   1
   813,813,999639 NABCG2_MPT2  34.5  994967 21INR0428S2  34.5  1 ,DB_ID_17977,      499.0,    167.0, -331.95,  298.77,    1.0000,2NoFix,    1,LdPock_NoHarm,Secd, 812,     0.0, -0.0000,     0.0,       0.0,       0.0,       0.0,     365.7,    0,    2,    0.0000,    0.0000,    0.0000,   -0.4395,     338.2,     499.0,   1,   1
   333,333,995967 21INR0428S1  34.5  999638 NABCG2_MPT1  34.5  1 ,DB_ID_41547,      716.0,    263.0, -453.05,  272.26,    1.0000,2NoFix,    1,GenPock_NoHelp,Secd,  37,     0.0, -0.0000,     0.0,       0.0,       0.0,     224.8,       0.0,    1,    0,    0.0000,    0.9957,    0.0000,    0.0000,     716.0,     939.9,   1,   1
